row_rank,competitor_name,advertiser_id,advertiser_name,advertiser_verified_location,target_country,creative_id,creative_url,creative_format,creative_last_shown_date,regions_shown,variant_index,variant_count,ad_headline,ad_description,ad_cta_text,ad_overlay_text,ad_destination_url,youtube_video_id,youtube_video_url,youtube_video_title,youtube_video_description,youtube_channel_name,youtube_video_duration_s,image_url_at_scrape,aspect_ratio,scrape_run_date,error_tag,r2_public_url,first_scrape_run_date,latest_scrape_run_date,competitor_analysis_docx_r2_url,supernova_rewrite_docx_r2_url,competitor_analysis_image_r2_urls,supernova_rewrite_image_r2_urls,page_rank
548,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16700473026138865665,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16700473026138865665?region=IN,YouTubeVideo,2026-03-16,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,548
553,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16790182042410156033,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16790182042410156033?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,553
554,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16790182042410156033,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16790182042410156033?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,554
555,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16790182042410156033,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16790182042410156033?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,555
556,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16790182042410156033,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16790182042410156033?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,556
485,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR16790182042410156033,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR16790182042410156033?region=IN,YouTubeVideo,2026-06-01,2356,4,5,,,,,,,,,,,,,,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
557,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17226006805025390593,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17226006805025390593?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,557
558,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17226006805025390593,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17226006805025390593?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,558
559,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17226006805025390593,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17226006805025390593?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,559
560,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17226006805025390593,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17226006805025390593?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,560
561,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17232173965745586177,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17232173965745586177?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,561
562,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17232173965745586177,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17232173965745586177?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,562
563,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17232173965745586177,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17232173965745586177?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,563
564,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17232173965745586177,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17232173965745586177?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,564
565,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17306694637628424193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17306694637628424193?region=IN,YouTubeVideo,2025-07-31,"2356,2050,2586,2524",0,5,Learn Spoken English with AI,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,565
566,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17306694637628424193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17306694637628424193?region=IN,YouTubeVideo,2025-07-31,"2356,2050,2586,2524",1,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,566
567,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17306694637628424193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17306694637628424193?region=IN,YouTubeVideo,2025-07-31,"2356,2050,2586,2524",2,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,567
568,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17306694637628424193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17306694637628424193?region=IN,YouTubeVideo,2025-07-31,"2356,2050,2586,2524",3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,568
569,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17306694637628424193,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17306694637628424193?region=IN,YouTubeVideo,2025-07-31,"2356,2050,2586,2524",4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,569
570,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17336333176145969153,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17336333176145969153?region=IN,YouTubeVideo,2025-07-04,2356,0,4,⁦MySivi⁩,MySivi AI English Speaking App | Spoken English for your Life,,,https://ads-rendering-prod.corp.google.com/search,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,570
571,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17336333176145969153,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17336333176145969153?region=IN,YouTubeVideo,2025-07-04,2356,1,4,⁦MySivi Learn English Speaking⁩,MySivi Learn English Speaking | MySivi Learn English Speaking !@~!@~ Spoken English for your Life,,,https://ads-rendering-prod.corp.google.com/search,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,571
572,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17336333176145969153,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17336333176145969153?region=IN,YouTubeVideo,2025-07-04,2356,2,4,⁦MySivi⁩,MySivi AI English Speaking App | Stuttering? Improve English,,,https://ads-rendering-prod.corp.google.com/search,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,572
573,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17336333176145969153,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17336333176145969153?region=IN,YouTubeVideo,2025-07-04,2356,3,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,573
574,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17366205189085724673,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17366205189085724673?region=IN,YouTubeVideo,2026-03-27,2356,0,4,Not able to Speak Good English,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,574
575,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17366205189085724673,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17366205189085724673?region=IN,YouTubeVideo,2026-03-27,2356,1,4,"Not able to Speak Good English. No more Stuttering, No more Poor Pronunciation. Get your english trained for free",CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,575
576,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17366205189085724673,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17366205189085724673?region=IN,YouTubeVideo,2026-03-27,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,576
577,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17366205189085724673,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17366205189085724673?region=IN,YouTubeVideo,2026-03-27,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,577
582,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17568883579092467713,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17568883579092467713?region=IN,YouTubeVideo,2026-06-14,"2524,2586,2050,2356,2840",0,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,582
583,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17568883579092467713,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17568883579092467713?region=IN,YouTubeVideo,2026-06-14,"2524,2586,2050,2356,2840",1,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,583
584,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17568883579092467713,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17568883579092467713?region=IN,YouTubeVideo,2026-06-14,"2524,2586,2050,2356,2840",2,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,584
585,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17568883579092467713,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17568883579092467713?region=IN,YouTubeVideo,2026-06-14,"2524,2586,2050,2356,2840",3,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,585
587,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17597063117219561473,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17597063117219561473?region=IN,YouTubeVideo,2026-03-20,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,587
588,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17597063117219561473,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17597063117219561473?region=IN,YouTubeVideo,2026-03-20,2356,1,4,AI English Coach,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,588
589,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17597063117219561473,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17597063117219561473?region=IN,YouTubeVideo,2026-03-20,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,589
590,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17597063117219561473,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17597063117219561473?region=IN,YouTubeVideo,2026-03-20,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,590
591,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17654615129230147585,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17654615129230147585?region=IN,YouTubeVideo,2026-03-27,2356,0,6,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,591
592,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17654615129230147585,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17654615129230147585?region=IN,YouTubeVideo,2026-03-27,2356,1,6,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,592
593,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17654615129230147585,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17654615129230147585?region=IN,YouTubeVideo,2026-03-27,2356,2,6,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,593
594,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17654615129230147585,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17654615129230147585?region=IN,YouTubeVideo,2026-03-27,2356,3,6,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,594
595,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17654615129230147585,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17654615129230147585?region=IN,YouTubeVideo,2026-03-27,2356,4,6,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,595
596,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17654615129230147585,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17654615129230147585?region=IN,YouTubeVideo,2026-03-27,2356,5,6,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,596
597,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17696936225136443393,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17696936225136443393?region=IN,YouTubeVideo,2026-05-15,2356,0,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,597
598,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17696936225136443393,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17696936225136443393?region=IN,YouTubeVideo,2026-05-15,2356,1,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,598
599,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17696936225136443393,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17696936225136443393?region=IN,YouTubeVideo,2026-05-15,2356,2,5,Speak English Confidently,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,599
600,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17696936225136443393,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17696936225136443393?region=IN,YouTubeVideo,2026-05-15,2356,3,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,600
601,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17696936225136443393,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17696936225136443393?region=IN,YouTubeVideo,2026-05-15,2356,4,5,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,601
602,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17887535672458215425,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17887535672458215425?region=IN,YouTubeVideo,2026-06-14,2356,0,5,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,602
603,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17887535672458215425,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17887535672458215425?region=IN,YouTubeVideo,2026-06-14,2356,1,5,Become Fluent with AI,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,603
604,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17887535672458215425,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17887535672458215425?region=IN,YouTubeVideo,2026-06-14,2356,2,5,"Become Fluent with AI. AI will polish your Spoken English - Pronunciation, Grammar and Fluency.",CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,604
605,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR17887535672458215425,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR17887535672458215425?region=IN,YouTubeVideo,2026-06-14,2356,3,5,Become Fluent with AI,CATEGORY,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,605
607,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18047545778582323201,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18047545778582323201?region=IN,YouTubeVideo,2025-06-30,"2524,2050,2356,2586",0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,607
608,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18047545778582323201,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18047545778582323201?region=IN,YouTubeVideo,2025-06-30,"2524,2050,2356,2586",1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,608
609,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18047545778582323201,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18047545778582323201?region=IN,YouTubeVideo,2025-06-30,"2524,2050,2356,2586",2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,609
610,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18047545778582323201,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18047545778582323201?region=IN,YouTubeVideo,2025-06-30,"2524,2050,2356,2586",3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,610
611,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18166541077333409793,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18166541077333409793?region=IN,YouTubeVideo,2025-10-07,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,611
612,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18166541077333409793,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18166541077333409793?region=IN,YouTubeVideo,2025-10-07,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,612
613,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18166541077333409793,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18166541077333409793?region=IN,YouTubeVideo,2025-10-07,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,613
614,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18166541077333409793,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18166541077333409793?region=IN,YouTubeVideo,2025-10-07,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,614
615,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18263089863383318529,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18263089863383318529?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,615
616,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18263089863383318529,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18263089863383318529?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,616
617,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18263089863383318529,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18263089863383318529?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,617
618,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18263089863383318529,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18263089863383318529?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,618
619,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18358005247600754689,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18358005247600754689?region=IN,YouTubeVideo,2026-01-16,2356,0,2,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,619
620,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18358005247600754689,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18358005247600754689?region=IN,YouTubeVideo,2026-01-16,2356,1,2,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,620
621,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18408405280070041601,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18408405280070041601?region=IN,YouTubeVideo,2026-05-26,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,621
622,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18408405280070041601,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18408405280070041601?region=IN,YouTubeVideo,2026-05-26,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,622
623,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18408405280070041601,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18408405280070041601?region=IN,YouTubeVideo,2026-05-26,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,623
624,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18408405280070041601,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18408405280070041601?region=IN,YouTubeVideo,2026-05-26,2356,3,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,624
625,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18421546479836463105,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18421546479836463105?region=IN,YouTubeVideo,2026-06-14,2356,0,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,625
626,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18421546479836463105,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18421546479836463105?region=IN,YouTubeVideo,2026-06-14,2356,1,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,626
627,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18421546479836463105,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18421546479836463105?region=IN,YouTubeVideo,2026-06-14,2356,2,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,627
628,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR18421546479836463105,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR18421546479836463105?region=IN,YouTubeVideo,2026-06-14,2356,3,4,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,628
38,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR00860993548160335873,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR00860993548160335873?region=IN,YouTubeVideo,2026-06-14,2356,1,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,38
39,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR00860993548160335873,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR00860993548160335873?region=IN,YouTubeVideo,2026-06-14,2356,2,3,,,,,,,,,,,,,,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,39
39,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR00860993548160335873,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR00860993548160335873?region=IN,YouTubeVideo,2026-05-29,2356,3,4,,,,,,,,,,,,,,2026-06-01,html5-banner-no-mp4,,2026-06-01,2026-06-01,,,,,
69,MySivi,AR00309923070552834049,NinjaSalary Financial Services Private Limited,India,IN,CR02280664888722325505,https://adstransparency.google.com/advertiser/AR00309923070552834049/creative/CR02280664888722325505?region=IN,YouTubeVideo,2026-04-08,2356,1,4,,,,,,,,,,,,,00:00,2026-06-15,html5-banner-no-mp4,,2026-06-01,2026-06-15,,,,,69
